,sb,sd,delta,elong_rate,tau
3221,2.6,4.646864,2.0468643,0.8111956245020817,47.5
3222,1.9487863,3.7731414,1.8243551,1.0762417666561945,30.0
3223,2.3656988,4.218808,1.8531096,0.9782475583693553,42.5
3224,2.2761037,5.094957,2.8188531,0.796443023681641,65.0
3225,2.08,4.5499997,2.4699998,0.6801438048365912,75.0
3226,2.5349998,5.079379,2.544379,0.7723111002408878,55.0
3227,2.0149999,4.2074533,2.1924531,0.8487232203943986,55.0
3228,1.9759468,3.9936259,2.017679,0.8200283766735205,57.5
3229,2.3509054,3.6859348,1.3350294,0.7413794721875898,37.5
3230,2.405,4.392916,1.9879162,0.7880047877032084,50.0
3231,2.304154,4.0679817,1.7638277,0.762964941325941,47.5
3232,2.0149999,3.9445975,1.9295976,0.7788224054419459,60.0
3233,1.885,4.144,2.259,0.8010694636469322,60.0
3234,1.885,4.2040324,2.3190324,0.80236814205463,62.5
3235,2.0149999,3.965,1.9499999,0.8995356882425157,50.0
3236,2.3542578,4.3587804,2.0045223,0.7713511717946949,47.5
3237,2.0774796,4.012499,1.9350193,0.8334946236591533,55.0
3238,1.9831854,4.42,2.4368145,0.8355863596045459,60.0
3239,2.34,4.224999,1.8849989,0.6518042134673243,57.5
3240,2.8599994,5.0699997,2.2100005,0.4655279150150093,70.0
3241,2.6,4.16,1.56,0.6115548972796666,50.0
3242,2.405,3.6399999,1.2349999,0.49139596431824556,55.0
3243,1.9548371,3.753162,1.798325,0.6723532720712511,62.5
3244,1.6899999,3.7871866,2.0971868,0.7506716529332556,70.0
3245,1.9954977,3.4563382,1.4608403,0.8721158392289107,40.0
3246,2.2989516,4.198586,1.8996345,0.713620157170115,50.0
3247,2.1735787,3.985263,1.8116843,0.582361409113958,65.0
3248,1.7181225,3.7328293,2.0147069,0.841605540684292,52.5
3249,2.86,5.265,2.405,0.7296493902911837,55.0
3250,2.5143373,4.908417,2.39408,0.6976717771748777,57.5
3251,2.5349998,4.0679817,1.5329818,0.6996608001897934,45.0
3252,1.862295,3.7522175,1.8899225,0.8697949717815656,50.0
3253,1.9881678,3.888778,1.9006101,0.7806868675059881,50.0
3254,1.6899999,3.25,1.56,0.5514337213951573,70.0
3255,2.405,4.2302933,1.8252933,0.6004707153983728,60.0
3256,2.1633308,4.289999,2.126668,0.6456117699871134,67.5
3257,2.34,4.557907,2.2179072,0.7514595304216644,52.5
3258,2.405,4.8480988,2.4430988,0.7537715074290391,60.0
3259,2.7664428,4.5499997,1.7835569,0.7690903859979955,42.5
3260,2.2749999,4.5700207,2.2950208,0.7320666056093951,60.0
3261,2.2923737,4.098427,1.8060529,0.7382856297313701,50.0
3262,2.145,5.142646,2.9976459,0.6090432016607275,82.5
3263,2.811694,5.1381865,2.3264925,0.6222093904935384,62.5
3264,2.6201835,4.1712747,1.5510914,0.6737027832598124,45.0
3265,2.2061732,4.1154075,1.909234,0.8220017236821793,42.5
3266,1.8199999,3.705,1.885,0.7905994836386158,52.5
3267,1.9657197,4.3339505,2.3682306,0.6881808091462736,70.0
3268,1.885,4.5499997,2.665,0.8076589481647196,62.5
3269,1.885,4.149439,2.2644389,0.7377160527155943,62.5
3270,2.0149999,4.4093122,2.3943126,0.9264074602347863,55.0
3271,2.0976229,4.6647406,2.5671177,0.719263279394351,67.5
3272,2.213514,5.0043287,2.7908146,0.8740090842868958,60.0
3273,2.1687474,5.085903,2.9171557,0.49798706497647,85.0
3274,1.7549999,4.566425,2.811425,0.8062927212147608,75.0
3275,2.4236822,4.8233504,2.3996682,0.7840674070232286,55.0
3276,2.2413073,4.16,1.9186926,0.7456217059841409,52.5
3277,2.6350172,4.8158817,2.1808646,0.7648766876815181,52.5
3278,2.4699998,4.4354234,1.9654232,0.550242721851055,62.5
3280,2.3334558,3.8613887,1.5279329,0.8178459616268363,40.0
3281,1.9243369,3.3149998,1.3906629,0.4984330502185185,67.5
3282,2.0798209,3.7780719,1.698251,0.7480391409164098,50.0
3283,2.925,5.170633,2.2456331,0.6469955067389564,55.0
3285,2.5417304,4.06785,1.5261198,0.8292064526501813,40.0
3286,2.264524,4.4577527,2.1932285,0.7783946398622489,55.0
3287,1.885,3.3272936,1.4422938,0.45543822550004454,77.5
3288,2.1694396,4.4426336,2.273194,0.6048345659753961,70.0
3289,1.675145,4.329838,2.654693,0.6326767313894616,90.0
3290,2.101335,4.196301,2.094966,0.8318534793710339,50.0
3291,2.5349998,4.9648438,2.4298441,0.531276857760115,75.0
3292,2.42908,4.355,1.9259198,0.7782350540161133,47.5
3293,2.5349998,3.8999999,1.365,0.5280266575999073,52.5
3294,2.342713,4.1046696,1.7619563,0.7950769524825264,47.5
3295,2.2259693,4.355,2.1290307,0.8150711544215635,55.0
3296,2.2749999,4.6256237,2.3506238,0.8809809390763581,50.0
3297,1.8591149,4.0081587,2.1490438,0.750951907818134,65.0
3298,2.263127,3.864023,1.600896,0.7885357765221387,45.0
3299,1.885,4.463253,2.5782533,0.631129228841083,85.0
3300,2.2749999,4.6405616,2.3655617,0.48312999180385013,87.5
3301,2.405,4.2521877,1.8471878,0.5327625697469478,70.0
3302,2.2523699,3.77,1.5176301,0.5934065959764557,60.0
3303,2.08,4.1031766,2.0231764,0.6514713021861765,67.5
3304,2.0916784,4.12861,2.0369315,0.7442962736951491,57.5
3305,2.0149999,3.9011137,1.8861138,0.6239982891432095,67.5
3306,1.8806491,3.8999999,2.0193508,0.7473032823193198,57.5
3307,1.885,3.6399999,1.7549999,0.8618920907042081,50.0
3308,1.8327494,3.9422336,2.1094842,0.7110503863939001,67.5
3309,1.9499999,4.7804604,2.8304605,0.6407979612044462,82.5
3310,2.4577649,4.1370306,1.6792657,0.6168553003949796,55.0
3311,2.145,4.394433,2.2494333,0.7048746695885291,62.5
3312,1.56,3.965,2.405,0.8278741476375298,70.0
3313,2.2671,4.7076955,2.4405954,0.6079583341852192,72.5
3314,2.0623853,3.813365,1.7509797,0.7815597583721227,52.5
3315,1.9745846,4.581122,2.606537,0.5536562820198903,90.0
3316,2.21,4.100584,1.8905841,0.7270079892210738,55.0
3317,2.0149999,4.29,2.2749999,0.7154647768460778,65.0
3318,2.08,4.1170106,2.0370107,0.6445997150127705,65.0
3319,2.2299643,4.6355295,2.4055653,0.5268048927745719,82.5
3320,2.4150674,4.095,1.6799325,0.7181384437962582,47.5
3321,2.0344245,3.6399994,1.6055748,0.7056491106076356,50.0
3322,1.885,3.965,2.08,0.6576061514993808,70.0
3323,1.9499999,4.1103287,2.1603286,0.6912611028650305,67.5
3324,2.145,4.0299997,1.885,0.6758432205863623,60.0
3325,2.7635493,4.6443577,1.8808085,0.9710665273142393,35.0
3326,2.0149999,3.705,1.6899999,0.7824398610498997,52.5
3327,1.7656344,3.9374192,2.171785,0.8144711831899786,65.0
3328,2.0389764,4.131581,2.0926044,0.711826075040378,62.5
3329,2.0623853,4.005352,1.9429666,0.6855588316306083,65.0
3330,2.1925783,3.876147,1.6835687,0.7673371666356145,47.5
3331,1.7549999,4.0695314,2.3145313,0.6170769975332224,80.0
3332,1.7549999,4.383498,2.6284983,0.5730221744669913,90.0
3333,2.2080476,4.3877816,2.179734,0.7752128325903351,57.5
3334,2.0149999,5.22231,3.20731,0.6661386167848258,85.0
3335,2.3065872,4.2670426,1.9604554,0.8631654538606314,47.5
3336,1.6899999,4.2692704,2.5792704,0.7617816657723,75.0
3337,2.6,4.318919,1.7189195,0.8527716889100906,40.0
3338,1.9499999,3.758906,1.808906,0.7192781207118571,57.5
3339,1.9499999,3.705,1.7549999,0.6351424975272937,67.5
3340,1.7549999,4.0052834,2.2502835,0.9608849272897592,57.5
3341,2.08,4.189994,2.1099942,0.8813861772611531,52.5
3342,2.0149999,4.745,2.73,0.54502524561558,95.0
3343,2.665,4.519544,1.854544,0.7527336852838342,45.0
3344,2.34,4.81,2.4699998,0.4059119471465891,100.0
3345,2.4699998,4.640012,2.1700118,0.7265967870418234,55.0
3346,2.405,4.16,1.7549999,0.5901378758676578,55.0
3347,2.0149999,3.9453223,1.9303224,0.7053206510129171,60.0
3348,1.8199999,4.13555,2.3155503,0.7054439115602593,70.0
3349,2.0149999,3.6873236,1.6723237,0.7971708699276571,47.5
3350,1.7219481,3.6957636,1.9738154,0.8315273157827325,55.0
3351,1.7465537,3.6885319,1.9419782,0.8771654616621198,50.0
3352,2.1371868,4.5499997,2.412813,0.7198611495921574,70.0
3353,2.34,4.442004,2.1020045,0.8987046055749474,45.0
3354,2.0149999,3.823277,1.8082771,0.8677574760035468,47.5
3355,2.0149999,4.099105,2.0841048,0.6106957809874171,70.0
3356,2.145,4.6817575,2.5367575,0.7896975385225729,62.5
3357,2.3415916,3.9649994,1.6234078,0.8479807657354013,42.5
3358,2.7949998,4.386561,1.5915612,0.827606662289126,35.0
3359,2.3611984,4.4429083,2.08171,0.727050523634081,52.5
3360,2.405,5.293584,2.8885841,0.5425074612080812,97.5
3361,3.185,5.1639223,1.9789225,0.6252975478208154,50.0
3362,2.665,4.355,1.6899999,0.5688972303518655,57.5
3363,2.1099825,4.1235166,2.0135343,0.8193965424272346,50.0
3364,2.3801289,3.942832,1.5627031,0.8175600444569301,40.0
3365,1.9947484,4.266642,2.2718935,0.7716810588347603,65.0
3366,2.1735787,4.3902774,2.2166986,0.740798283452571,60.0
3367,2.3815787,3.9370055,1.5554266,0.7148703967823675,42.5
3368,2.1877882,4.4597087,2.2719204,0.8216185309670221,52.5
3369,1.625,3.9477506,2.3227506,0.5557140286229231,87.5
3370,1.885,3.6816072,1.7966074,0.7810895661662399,50.0
3371,1.9883196,3.7632303,1.7749107,0.8124432749562434,52.5
3372,1.7867235,4.079635,2.2929118,0.7092575540001613,75.0
3373,2.7875967,4.975302,2.1877055,0.8975869122673463,40.0
3374,2.2977433,3.8799934,1.58225,0.700435298546812,50.0
3375,2.145,4.3018193,2.1568193,0.8790098041683053,52.5
3376,1.6899999,4.113123,2.423123,0.9599170178629315,55.0
3377,2.363866,4.140545,1.7766787,0.852739348131067,42.5
3378,2.145,3.9925125,1.8475126,0.8395404715287016,47.5
3379,2.107606,4.192445,2.0848389,0.9543367887798087,47.5
3380,2.6,4.898418,2.2984178,0.47306825730108176,77.5
3381,2.145,3.6399999,1.4949999,0.7271513510783749,45.0
3382,1.8199999,3.9821544,2.1621544,0.8768203946441511,57.5
3383,2.145,4.169018,2.024018,0.7546539287793295,57.5
3384,1.885,4.16,2.2749999,0.6905493963332414,70.0
3385,2.145,4.1599994,2.0149994,0.7550831476488328,55.0
3386,2.08,4.289999,2.2099988,0.6143138669394507,72.5
3387,2.145,4.355,2.21,0.60306829631035,72.5
3388,2.4084058,4.2153525,1.8069465,0.7073577737449678,50.0
3389,2.4212916,4.1378145,1.7165229,0.9303703921181818,37.5
3390,2.1278872,4.3846645,2.2567775,0.8040899958467836,55.0
3391,2.08,4.0670056,1.9870058,0.7086071279774551,60.0
3392,1.6899999,3.8999994,2.2099993,0.8941958563129879,57.5
3393,1.8199999,4.329667,2.5096674,0.9022663356946853,60.0
3394,1.8199999,3.8349998,2.0149999,0.9435554404007769,47.5
3395,2.0149999,3.8239665,1.8089666,0.9510478471454832,47.5
3396,2.6,5.2956066,2.6956065,0.8430606569562628,50.0
3397,2.0149999,3.6897843,1.6747844,0.8261799708977547,45.0
3398,2.21,3.445,1.2349999,0.7762453079223607,37.5
3399,2.1103468,4.4372525,2.326906,0.9350416154789732,50.0
3400,2.9899998,5.1349998,2.145,0.7076174814898272,50.0
3401,2.6,4.0421305,1.4421304,0.7782685211726588,37.5
3402,2.08,4.7057524,2.6257524,0.7693898861224832,67.5
3403,2.3774683,4.745,2.3675313,0.6244643599122436,67.5
3404,2.8168952,5.1405425,2.3236473,0.7254907087846236,52.5
3405,2.6194353,4.16,1.5405644,0.6470799992328103,45.0
3406,2.093926,4.622164,2.5282378,0.7162084000059756,70.0
3407,1.885,3.8349998,1.9499999,0.6518222465133237,75.0
3408,1.9499999,3.7454133,1.7954134,0.795185219427072,55.0
3409,2.781129,4.699901,1.9187725,0.7512186415055236,42.5
3410,2.7617254,5.0049987,2.2432733,0.795063430384588,47.5
3411,2.4699998,4.04889,1.5788904,0.8765832424163826,40.0
3412,1.9631225,4.13374,2.1706176,0.7965548820646385,57.5
3413,2.21,4.64764,2.4376402,0.5791485152221078,72.5
3414,2.34,4.335812,1.9958122,0.8399025353115778,45.0
3415,2.590078,4.595593,2.0055146,0.7632700367977744,47.5
3416,1.6899999,3.705,2.0149999,0.7436124185415421,62.5
3417,2.0149999,3.810526,1.795526,0.6719038213194599,57.5
3418,2.21,4.29,2.08,0.5626981996720838,77.5
3420,2.6,4.745,2.145,0.8283170952516448,42.5
3421,2.6642182,4.906967,2.2427492,0.7065061071644666,57.5
3422,2.6844742,4.3237624,1.6392881,0.7144808016325309,47.5
3423,2.08,3.965,1.885,0.7086164449608857,60.0
3424,2.2749999,4.225,1.9499999,0.7028769294075363,60.0
3425,3.0930293,5.7906156,2.6975863,0.687755929622725,57.5
3426,2.1964831,3.9328053,1.7363222,0.8218709581038521,42.5
3427,2.1478727,3.9453223,1.7974496,0.7914973710712635,47.5
3428,1.56,3.838802,2.2788022,0.8265561186961632,65.0
3429,1.5328802,3.7103095,2.1774294,0.7725224969325927,65.0
3430,1.6899999,4.072968,2.382968,0.885496360115383,60.0
3431,2.4526277,4.0840673,1.6314396,0.834609620711385,40.0
3432,2.21,4.224999,2.014999,0.7331595879096489,52.5
3433,1.885,4.0039954,2.1189957,0.9148850290398863,50.0
3434,2.665,4.4849997,1.8199999,0.8389110088348384,40.0
3435,2.145,3.8349998,1.6899999,0.8313430477591135,42.5
3436,1.885,4.615,2.73,0.6320464366624334,87.5
3437,2.4734104,4.433615,1.9602047,0.7112854193456422,55.0
3438,2.21,3.9097247,1.6997248,0.7579065853491762,50.0
3439,2.0149999,4.875,2.86,0.5802087400870897,90.0
3440,2.4699998,4.29,1.8199999,0.698957905016448,47.5
3441,2.1627393,3.705,1.5422605,0.8164929838741455,40.0
3442,1.777055,4.0454283,2.2683733,0.832362723717323,62.5
3443,1.9499999,4.5304866,2.5804868,0.5232730662617923,95.0
3444,2.4350777,4.745,2.3099222,0.8760115013983022,50.0
3445,2.21,3.705,1.4949999,0.8474848406655462,37.5
3446,1.9499999,4.8977127,2.9477127,0.7157588145312133,82.5
3447,1.7549999,4.1975994,2.4425993,0.8615803179533587,60.0
3448,2.145,4.06194,1.9169403,0.771682117511701,52.5
3449,2.3138678,3.9410305,1.6271626,0.8282410537495326,42.5
3450,2.0558755,4.6419373,2.5860615,0.6176329066676479,77.5
3451,1.9021832,3.9998858,2.0977025,0.7444901143587543,62.5
3452,2.34,4.550408,2.210408,0.8105114528111048,52.5
3453,1.9499999,3.705,1.7549999,0.9243703449473661,42.5
3454,2.9899998,4.82976,1.83976,0.7885582310812784,37.5
3455,2.405,4.745,2.34,0.8108475969983383,52.5
3456,2.5349998,4.8998327,2.3648326,0.72480557747038,57.5
3457,2.6776335,5.0083227,2.3306894,0.6482609147291912,65.0
3458,2.717951,5.152594,2.4346433,0.7024178387568545,62.5
3459,2.73,4.6220956,1.8920959,0.5542798233032233,62.5
3460,2.6,4.615,2.0149999,0.6431661236427519,57.5
3461,2.4699998,4.225,1.7549999,0.5078029073638343,67.5
3462,2.2749999,4.0949993,1.8199995,0.5165844472249357,65.0
3463,2.08,4.5499997,2.4699998,0.7059476410814133,70.0
3464,2.3902907,4.6607804,2.2704897,0.9513353755230497,45.0
3465,2.4462218,4.289999,1.8437771,0.8659985486198869,42.5
3466,2.0149999,4.3229885,2.3079884,0.7653206817717408,57.5
3467,2.7022963,4.981286,2.2789896,0.6285223036545977,62.5
3468,2.4699998,4.4548116,1.9848119,0.6490635042066687,52.5
3469,2.0149999,4.2759256,2.2609255,0.6119147685796735,75.0
3470,1.885,3.9021327,2.0171328,0.7685100551650458,57.5
3471,3.3451178,5.46,2.114882,0.6227979258487101,50.0
3472,2.8758872,4.6786737,1.8027866,0.6357559849445074,50.0
3473,2.2749999,4.311515,2.036515,0.7527689946162237,52.5
3474,2.2749999,4.355,2.08,0.7789974320345437,55.0
3475,2.2749999,4.0444474,1.7694476,0.6287410688696446,55.0
3476,2.0149999,5.171942,3.1569424,0.6882489543547594,82.5
3477,2.665,4.2959065,1.6309067,0.7489929030923226,40.0
3478,2.145,3.910735,1.7657349,0.5992339897155761,62.5
3479,2.0149999,4.29,2.2749999,0.7765555264399595,62.5
3480,2.0304692,4.1228204,2.092351,0.821460828344948,55.0
3481,3.0693233,5.0049996,1.9356766,0.6343482454916605,50.0
3482,2.6409035,4.176698,1.5357947,0.6400192248931987,45.0
3483,1.9691827,4.186104,2.2169209,0.6353104746400422,72.5
3484,2.0149999,4.355,2.34,0.7679195188864685,65.0
3485,2.0149999,4.198347,2.1833472,0.637736683800106,70.0
3486,2.08,4.3885384,2.3085384,0.9118273268964954,50.0
3487,2.5499992,3.939773,1.389774,0.9092196684617265,32.5
3488,2.116126,3.965,1.8488739,0.8985719981946431,47.5
3489,2.0149999,4.7949376,2.7799375,0.8347008514404306,65.0
3490,2.08,4.1878295,2.1078293,0.9009574890136716,47.5
3491,1.9773005,3.6763892,1.6990887,0.8936234937732803,45.0
3492,1.9994397,4.5644174,2.5649776,0.5801845294086869,87.5
3493,2.405,4.9399996,2.5349998,0.6937318523113526,62.5
3494,2.73,4.366323,1.6363231,0.7271620886666451,37.5
3495,2.2749999,4.240867,1.965867,0.5955906090369599,62.5
3496,2.34,4.5713377,2.231338,0.7541071302994459,60.0
3497,2.3026025,3.8999999,1.5973973,0.7143708178871543,47.5
3498,1.9499999,3.4596515,1.5096517,0.6914124211505724,55.0
3499,1.9499999,4.0488224,2.0988226,0.6322250331277797,67.5
3500,2.1656146,4.29,2.124385,0.6108540383363379,65.0
3501,2.145,4.316204,2.1712043,0.8306095816872336,52.5
3502,2.4256153,5.0049987,2.5793834,0.8176915768106939,57.5
3503,2.21,4.5499997,2.34,0.9271022724926029,50.0
3504,1.9883196,4.1325374,2.1442177,0.6964499957744892,65.0
3505,1.979129,4.019708,2.040579,0.728637650318635,65.0
3506,2.3045504,4.3911195,2.086569,0.8030036529937357,52.5
3507,1.9499999,4.273293,2.3232932,0.8341379636832351,57.5
3508,2.0512235,4.0012345,1.9500109,0.9218191967660081,45.0
3511,3.1497903,4.9437704,1.79398,0.6628063145805816,42.5
3512,2.6897411,4.4849997,1.7952588,0.6353407822646111,52.5
3513,2.425317,4.225,1.7996827,0.7130158073023745,47.5
3514,2.24555,5.0115952,2.7660453,0.6372458488710453,77.5
3515,2.7717519,4.4917216,1.7199695,0.7198673276340275,40.0
3516,2.2749999,4.225,1.9499999,0.6265466704735403,62.5
3517,2.405,4.615,2.21,0.7114764677959937,60.0
3518,2.4699998,4.553677,2.083677,0.8960898062762076,42.5
3519,2.0149999,4.052828,2.0378277,0.8194719375963614,55.0
3520,2.298097,3.5525439,1.2544469,0.6204507018759544,45.0
3521,1.6688871,4.17581,2.506923,0.7674998851832497,72.5
3522,2.21,4.257422,2.0474222,0.58997011359358,67.5
3523,2.369407,4.246163,1.876756,0.8164690507823847,45.0
3524,2.6487005,4.242749,1.5940484,0.7177304520326523,42.5
3525,2.1891544,3.965,1.7758455,0.7608976192044161,50.0
3526,1.885,4.017127,2.1321273,0.9766348587839249,47.5
3527,1.885,3.8709393,1.9859393,0.7869795326564613,60.0
3528,1.9046489,3.8896337,1.9849846,0.9163040921204059,50.0
3529,2.3237402,3.5749998,1.2512596,0.8351014357346754,35.0
3530,2.145,4.2437572,2.0987573,0.8484887445779664,50.0
3531,2.1868072,4.5065513,2.3197439,0.8049997042155698,55.0
3532,2.2749999,4.1980877,1.9230878,0.9232173807480755,42.5
3533,1.885,3.8349998,1.9499999,0.8023373048201858,60.0
3534,1.7549999,3.9324324,2.1774325,0.853746136885422,62.5
3535,1.6899999,3.52321,1.83321,0.8006472624741588,52.5
3536,1.7549999,3.534199,1.7791991,0.8527890118685653,57.5
3537,2.856388,5.33,2.4736116,0.7145084083854375,52.5
3538,2.479902,4.395963,1.916061,0.8790108175838693,42.5
3539,2.6343443,4.5499997,1.9156554,0.8368164230795465,42.5
3540,2.1768095,4.2083426,2.031533,0.6076235127566478,72.5
3541,2.103785,4.3331213,2.2293363,0.6375235731378567,72.5
3542,2.1371868,4.026886,1.889699,0.7516640898469208,52.5
3543,2.08,4.2817607,2.2017608,1.0456486397852498,45.0
3544,2.1860964,3.9453223,1.7592258,0.8094498971351107,50.0
3545,2.0590951,3.7569773,1.6978822,0.745134835494191,47.5
3546,2.0149999,4.1560907,2.1410906,0.8506030119858793,52.5
3547,2.21,4.143622,1.933622,0.8410389253598585,45.0
3548,1.56,4.2142816,2.6542819,0.6619043799440832,90.0
3549,1.7138592,4.16,2.4461408,0.9032767427884596,62.5
3550,2.689364,4.7091584,2.0197945,0.7668731589066345,47.5
3551,2.3219192,4.1587577,1.8368386,0.7175419398716534,52.5
3552,2.5349998,3.815967,1.2809671,0.5453311105261638,45.0
3553,2.2995296,4.4484305,2.1489007,0.7074373402802843,60.0
3554,2.2749999,4.4849997,2.21,0.6591415789537816,67.5
3555,2.2749999,3.8479106,1.5729108,0.7544130909922679,45.0
3556,1.6899999,3.9351103,2.2451103,0.684483253779669,72.5
3557,2.0149999,3.9346664,1.9196665,0.7238503914374808,52.5
3558,1.8199999,4.138882,2.3188822,0.6855831522072474,72.5
3559,2.0149999,3.6399999,1.625,0.6543468798761787,60.0
3560,1.8199999,3.9714844,2.1514845,0.5321507623490714,92.5
3561,2.7072856,4.1520624,1.4447769,0.900526324185455,27.5
3562,1.998532,3.7016542,1.7031221,0.8141617624383222,47.5
3563,1.7549999,3.9622836,2.2072835,0.7037030506603823,72.5
3564,1.9188173,3.4311078,1.5122904,0.8469037308412427,42.5
3565,1.8752472,3.7477922,1.872545,0.6854820134089545,62.5
3566,1.885,4.2759256,2.3909254,0.5732636748241776,87.5
3567,1.9499999,4.0299993,2.0799994,0.5909889061462701,70.0
3568,2.08,4.6332316,2.5532315,0.5584319278609212,85.0
3569,2.21,3.5749993,1.3649994,0.7940917043124897,40.0
3570,2.0149999,4.005352,1.9903519,0.8745965387914089,52.5
3571,2.0089555,4.68,2.6710443,0.644599164870971,82.5
3572,1.7569016,3.5749998,1.8180982,0.8552556611399799,55.0
3573,2.21,4.526627,2.3166273,0.8775674375376366,50.0
3574,2.221308,3.9716048,1.750297,0.7133545423213677,57.5
3575,2.1439037,4.270414,2.1265101,0.5921396960178626,72.5
3576,2.0984306,4.4569545,2.3585238,0.8126851428638816,57.5
3577,2.4699998,4.29,1.8199999,0.5907480249561077,55.0
3579,2.7949998,4.895651,2.100651,0.7642570595992236,47.5
3580,2.4699998,4.42,1.9499999,0.7934770182559318,47.5
3581,2.2749999,4.875,2.6,0.47539911306963006,90.0
3582,2.34,4.8834195,2.5434194,0.7853087325718097,60.0
3583,2.1067667,4.0003257,1.8935589,0.6892493969461183,60.0
3584,2.4699998,4.875,2.405,0.7044630158465843,60.0
3585,2.21,4.6410327,2.4310327,0.7716952678781661,55.0
3586,2.145,3.8305016,1.6855016,0.9091404778616747,37.5
3587,1.6899999,4.264385,2.5743852,0.7713101516999235,70.0
3588,2.405,4.355,1.9499999,0.6751225186632829,52.5
3589,2.4328132,4.68,2.2471867,0.756914528664192,55.0
3590,2.0149999,4.262408,2.247408,0.6079659814317822,72.5
3591,2.2855208,4.16,1.8744789,0.6352571086394488,65.0
3593,2.405,3.8349998,1.43,0.6630430537058878,50.0
3595,2.0149999,3.8216121,1.8066121,0.8399952938682161,47.5
3596,1.8113791,3.8046505,1.9932716,0.7685888055654676,62.5
3597,1.7549999,4.4849997,2.73,0.5913222832109022,90.0
3598,2.1876502,4.765017,2.577367,0.6372005981434126,80.0
3599,2.405,4.7003684,2.2953684,0.4599421041443479,85.0
3600,2.4699998,4.3710203,1.9010203,0.6717480756952448,55.0
